id,en,ja,pos,theme,level,is_frequent
614,tall,背の高い,adjective,adj_size,eiken5,0
615,cold,寒い,adjective,adj_state,eiken5,0
616,cool,涼しい,adjective,adj_state,eiken5,0
617,hot,暑い,adjective,adj_state,eiken5,0
618,warm,暖かい,adjective,adj_state,eiken5,0
619,cloudy,くもった,adjective,adj_weather,eiken5,1
620,rainy,雨の,adjective,adj_weather,eiken5,1
621,snowy,雪の降る,adjective,adj_weather,eiken5,1
622,sunny,晴れた,adjective,adj_weather,eiken5,1
623,windy,風の強い,adjective,adj_weather,eiken5,1
624,Chinese,中国の,adjective,adj_nationality,eiken5,0
625,Italian,イタリアの,adjective,adj_nationality,eiken5,0
626,a cup of,カップ一杯の,phrase,phrase,eiken5,0
627,a glass of,グラス一杯の～,phrase,phrase,eiken5,0
628,a lot,たくさん,phrase,phrase,eiken5,0
629,a lot of,たくさんの〜,phrase,phrase,eiken5,0
630,time for,〜の時間だ,phrase,phrase,eiken5,0
631,about,～について,preposition,preposition,eiken5,0
632,after,～の後に,preposition,preposition,eiken5,0
633,among,〜の間で,preposition,preposition,eiken5,0
634,as,～として,preposition,preposition,eiken5,0
635,at,～に,preposition,preposition,eiken5,0
636,at school,学校で,preposition,preposition,eiken5,0
637,before,～の前に,preposition,preposition,eiken5,0
638,by,～のそばに,preposition,preposition,eiken5,0
639,by bus,バスで,preposition,preposition,eiken5,0
640,for,～のために,preposition,preposition,eiken5,0
641,from,～から,preposition,preposition,eiken5,0
642,in,～の中に,preposition,preposition,eiken5,0
643,near,～の近くに,preposition,preposition,eiken5,0
644,of,～の,preposition,preposition,eiken5,0
645,on,～の上に,preposition,preposition,eiken5,0
646,on TV,テレビで,preposition,preposition,eiken5,0
647,on weekend,週末に,preposition,preposition,eiken5,0
648,over,～の上に,preposition,preposition,eiken5,0
649,to,～へ,preposition,preposition,eiken5,0
650,under,～の下に,preposition,preposition,eiken5,0
651,with,～といっしょに,preposition,preposition,eiken5,0
652,all,全員,pronoun,pronoun,eiken5,0
653,any,何も,pronoun,pronoun,eiken5,0
654,everyone,みんな,pronoun,pronoun,eiken5,0
655,he,彼,pronoun,pronoun,eiken5,1
656,hers,彼女のもの,pronoun,pronoun,eiken5,1
657,him,彼を,pronoun,pronoun,eiken5,1
658,his,彼の,pronoun,pronoun,eiken5,1
659,I,私,pronoun,pronoun,eiken5,1
660,it,それ,pronoun,pronoun,eiken5,1
661,me,私に,pronoun,pronoun,eiken5,1
662,mine,私のもの,pronoun,pronoun,eiken5,1
663,ours,私たちのもの,pronoun,pronoun,eiken5,1
664,she,彼女,pronoun,pronoun,eiken5,1
665,that,あれ,pronoun,pronoun,eiken5,0
666,this,これ,pronoun,pronoun,eiken5,0
667,those,それら,pronoun,pronoun,eiken5,0
668,us,私たちを,pronoun,pronoun,eiken5,1
669,we,私たち,pronoun,pronoun,eiken5,1
670,what,何,pronoun,pronoun,eiken5,1
671,which,どちら,pronoun,pronoun,eiken5,1
672,who,だれ,pronoun,pronoun,eiken5,1
673,whose,だれの,pronoun,pronoun,eiken5,1
674,you,あなた,pronoun,pronoun,eiken5,1
675,yours,あなたのもの,pronoun,pronoun,eiken5,1
676,and,〜と,conjunction,conjunction,eiken5,0
677,but,しかし,conjunction,conjunction,eiken5,0
678,or,〜か,conjunction,conjunction,eiken5,0
679,so,それで,conjunction,conjunction,eiken5,0
680,no,いいえ,interjection,interjection,eiken5,0
681,yes,はい,interjection,interjection,eiken5,0
